stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
353,1641,"COMMERCE ST @ MONTICELLO BLVD",,38.779848,-77.191819,,,,,,0
354,1648,"COLUMBIA PIKE @ BACKLICK RD",,38.831370,-77.194060,,,,,,0
356,1654,"COMMERCE ST @ BOWIE DR",,38.780470,-77.177250,,,,,,0
357,1655,"COMMERCE ST @ BRANDON AVE",,38.782390,-77.183270,,,,,,0
358,1656,"COMMERCE ST @ BRANDON AVE",,38.782101,-77.182033,,,,,,0
364,1673,"COMMERCE ST @ BOWIE DR",,38.780080,-77.177040,,,,,,0
372,1689,"COPPERMINE RD @ MCNAIR FARMS DR",,38.947590,-77.410910,,,,,,0
373,1690,"COPPERMINE RD @ MCNAIR FARMS DR",,38.947462,-77.411349,,,,,,0
374,1692,"COMMERCE ST @ MONTICELLO BLVD",,38.779130,-77.191500,,,,,,0
375,1697,"OLD KEENE MILL RD @ COMMERCE ST",,38.778271,-77.192261,,,,,,0
376,1706,"COMMERCE ST @ SPRINGFIELD PLAZA",,38.782450,-77.189740,,,,,,0
379,1718,"CRESTLEIGH WAY @ BEULAH ST",,38.754610,-77.165919,,,,,,0
380,1719,"CRESTLEIGH WAY @ BIRCHLEIGH WAY",,38.756570,-77.168759,,,,,,0
381,1720,"CRANFORD ST @ EATON WOODS PL",,38.695405,-77.220034,,,,,,0
382,1722,"CRESTLEIGH WAY @ FOXLEIGH WAY",,38.755830,-77.168139,,,,,,0
383,1723,"CRESTLEIGH WAY @ FOXLEIGH WAY",,38.755890,-77.168480,,,,,,0
384,1724,"CRESTLEIGH WAY @ BEULAH ST",,38.754540,-77.166040,,,,,,0
385,1725,"CRANFORD ST @ FRANKLIN WOODS PL",,38.695310,-77.219740,,,,,,0
386,1749,"DEEPFORD ST @ FRONTIER DR",,38.784150,-77.171260,,,,,,0
387,1755,"DRANESVILLE RD @ BUTTER CHURN DR",,39.004120,-77.375070,,,,,,0
388,1756,"DRANESVILLE RD @ BUTTER CHURN DR",,39.003710,-77.374917,,,,,,0
389,1757,"DRANESVILLE RD @ BENNETT ST",,38.985966,-77.377628,,,,,,0
390,1758,"DRANESVILLE RD @ BENNETT ST",,38.985609,-77.377378,,,,,,0
391,1759,"DRANESVILLE RD @ CLIVEDEN ST",,38.993567,-77.376616,,,,,,0
392,1760,"DRANESVILLE RD @ FORTY OAKS DR",,39.002670,-77.375590,,,,,,0
393,1761,"DRANESVILLE RD @ FORTY OAKS DR",,39.002358,-77.375407,,,,,,0
394,1762,"DRANESVILLE RD @ HERNDON PKWY",,38.982996,-77.378331,,,,,,0
395,1763,"DRANESVILLE RD @ HERNDON PKWY",,38.982512,-77.378199,,,,,,0
396,1764,"DRANESVILLE RD @ HIDDENBROOK DR",,38.993910,-77.376880,,,,,,0
397,1765,"DRANESVILLE RD @ KINGSTREAM DR",,38.991184,-77.376595,,,,,,0
398,1766,"DRANESVILLE RD @ KINGSTREAM DR",,38.990960,-77.376910,,,,,,0
399,1767,"DRANESVILLE RD @ LEESBURG PIKE",,39.012250,-77.371670,,,,,,0
400,1768,"DRANESVILLE RD @ LEESBURG PIKE",,39.011810,-77.371550,,,,,,0
401,1769,"DRANESVILLE RD @ OLD HUNT WAY",,38.983757,-77.377884,,,,,,0
402,1770,"DRANESVILLE RD @ POWELLS TAVERN PL",,38.999680,-77.376750,,,,,,0
403,1771,"DRANESVILLE RD @ POWELLS TAVERN PL",,38.999375,-77.376502,,,,,,0
404,1772,"DRANESVILLE RD @ SHALLOW FORD RD",,38.996500,-77.376860,,,,,,0
405,1773,"DRANESVILLE RD @ SHALLOW FORD RD",,38.996206,-77.376555,,,,,,0
406,1774,"DRANESVILLE RD @ THIRD ST",,38.981550,-77.378660,,,,,,0
407,1775,"DRANESVILLE RD @ THIRD ST",,38.981194,-77.378427,,,,,,0
408,1776,"DRANESVILLE RD @ WORCHESTER ST",,38.979250,-77.378520,,,,,,0
410,1778,"DRANESVILLE RD @ WOODSON DR",,39.009480,-77.374580,,,,,,0
411,1779,"DRANESVILLE RD @ WOODSON DR",,39.009087,-77.374501,,,,,,0
412,1780,"DULLES TECHNOLOGY DR @ RIVER BIRCH",,38.953937,-77.416344,,,,,,0
414,1782,"13600 DULLES TECHNOLOGY DR",,38.955460,-77.415610,,,,,,0
415,1783,"DULLES TECH DR @ SUNRISE VALLEY DR",,38.956530,-77.413750,,,,,,0
417,1785,"DULLES TECH DR @ SUNRISE VALLEY DR",,38.956670,-77.413750,,,,,,0
419,1787,"13600 DULLES TECHNOLOGY DR",,38.955740,-77.415530,,,,,,0
421,1791,"6800 EDSALL RD",,38.807020,-77.181524,,,,,,0
422,1792,"EDSALL RD @ CHEROKEE AVE",,38.804860,-77.168240,,,,,,0
424,1794,"EDSALL RD @ DUBLIN AVE",,38.807090,-77.179680,,,,,,0
425,1795,"EDSALL RD @ DUBLIN AVE",,38.806880,-77.180000,,,,,,0
426,1796,"EDSALL RD @ EDSALL RIDGE PL",,38.805193,-77.142996,,,,,,0
428,1798,"EDSALL RD @ INDEPENDENCE CIR",,38.803115,-77.145848,,,,,,0
429,1799,"EDSALL RD @ INDUSTRIAL DR",,38.805390,-77.169720,,,,,,0
430,6458,"RICHMOND HWY @ LADSON LA",,38.740281,-77.087752,,,,,,0
431,1800,"EDSALL RD @ WINTER VIEW DR",,38.804112,-77.144341,,,,,,0
433,1802,"EDS DR @ LINCOLN PARK DR",,38.925936,-77.426478,,,,,,0
434,1803,"EDS DR @ AIR & SPACE MUSEUM PKWY",,38.923284,-77.422545,,,,,,0
435,1804,"EDS DR @ MCLEAREN RD",,38.927840,-77.425330,,,,,,0
437,1806,"EDSALL RD @ SOUTH WHITING ST",,38.807650,-77.134660,,,,,,0
438,1807,"EDSALL RD @ SOUTH WHITING ST",,38.807490,-77.135060,,,,,,0
439,1808,"6000 EDSALL RD",,38.807710,-77.137040,,,,,,0
440,1809,"EDSALL RD @ WINTER VIEW DR",,38.804340,-77.144550,,,,,,0
441,1810,"6200 EDSALL RD",,38.806670,-77.141490,,,,,,0
442,1811,"EDSALL RD @ YOAKUM PKWY",,38.807650,-77.138560,,,,,,0
443,1812,"EDSALL RD @ YOAKUM PKWY",,38.807520,-77.140670,,,,,,0
444,1813,"6260 EDSALL RD DE",,38.806320,-77.142200,,,,,,0
446,1815,"EDSALL RD @ EDSALL RIDGE PL",,38.805390,-77.143250,,,,,,0
447,1816,"EISENHOWER AVE @ S VAN DORN ST",,38.799260,-77.133820,,,,,,0
448,1817,"EISENHOWER AVE @ S VAN DORN ST",,38.798990,-77.133267,,,,,,0
449,1818,"1070 ELDEN ST",,38.966302,-77.396447,,,,,,0
450,1819,"ELDEN ST @ CARLISLE DR",,38.966585,-77.368817,,,,,,0
451,1820,"ELDEN ST @ CARLISLE DR",,38.966320,-77.368380,,,,,,0
452,1821,"ELDEN ST @ CENTER ST",,38.969646,-77.388026,,,,,,0
454,1823,"ELECTRIC AVE @ CHESTERTOWN DR",,38.901170,-77.241850,,,,,,0
455,1824,"ELECTRIC AVE @ CHESTERTOWN DR",,38.901280,-77.241010,,,,,,0
456,1826,"NAVY FEDERAL CREDIT UNION",,38.901860,-77.243670,,,,,,0
457,1829,"ELDEN ST @ GRANT ST",,38.968613,-77.378539,,,,,,0
458,1830,"ELDEN ST @ GRANT ST",,38.968530,-77.378870,,,,,,0
459,1831,"ELDEN ST @ HERNDON PKWY",,38.963080,-77.398979,,,,,,0
460,1832,"ELDEN ST @ HERNDON PKWY",,38.963199,-77.398640,,,,,,0
461,1833,"1264 ELDEN ST",,38.961405,-77.400308,,,,,,0
462,1834,"ELDEN ST @ JONQUIL LA",,38.967560,-77.373899,,,,,,0
464,1836,"ELDEN ST @ JACKSON ST",,38.969285,-77.381474,,,,,,0
465,1837,"ELDEN ST @ JONQUIL LA",,38.967410,-77.373930,,,,,,0
466,1838,"ELDEN ST @ LAUREL WAY",,38.966496,-77.367307,,,,,,0
467,1839,"ELDEN ST @ LOCUST ST",,38.968171,-77.395180,,,,,,0
468,1840,"1070 ELDEN ST",,38.966344,-77.396645,,,,,,0
469,1842,"ELDEN ST @ MONROE ST",,38.969697,-77.383291,,,,,,0
470,1843,"ELDEN ST @ MONROE ST",,38.969609,-77.384089,,,,,,0
471,1844,"ELDEN ST @ POST DR",,38.968130,-77.376373,,,,,,0
475,1852,"ELDEN ST @ VAN BUREN ST",,38.969010,-77.381080,,,,,,0
476,1854,"ELECTRIC AVE @ WILLIAMS AVE",,38.900730,-77.233430,,,,,,0
477,1855,"ELECTRIC AVE @ WILLIAMS AVE",,38.900530,-77.233440,,,,,,0
478,1856,"ELDEN ST @ WORLDGATE DR",,38.959613,-77.401266,,,,,,0
479,1857,"1264 ELDEN ST",,38.960858,-77.400357,,,,,,0
480,1858,"ELECTRIC AVE @ CENTRAL AVE",,38.899786,-77.231270,,,,,,0
481,1859,"FAIRFAX COUNTY PKWY @ WHITLERS CREE",,38.758010,-77.224880,,,,,,0
484,1867,"FRANKLIN FARM RD @ CENTREVILLE RD",,38.913094,-77.420587,,,,,,0
485,1868,"FRANKLIN FARM @ CENTREVILLE",,38.912826,-77.420144,,,,,,0
488,1871,"FRANKLIN FARM RD @ FRANKLIN FARM CT",,38.907380,-77.408154,,,,,,0
489,1872,"FRANKLIN FARM RD @ HIDDEN MEADOW DR",,38.907048,-77.408519,,,,,,0
492,1875,"FRANKLIN FARM RD @ OLD DAIRY RD",,38.909826,-77.413288,,,,,,0
493,1876,"FRANKLIN FARM @ OLD DAIRY",,38.909656,-77.413335,,,,,,0
496,1879,"FRANKLIN FARM @ STONE HEATHER",,38.907829,-77.410530,,,,,,0
497,1880,"FRANKLIN FARM RD @ STONE HEATHER DR",,38.907660,-77.410080,,,,,,0
498,1881,"FRANKLIN FARM @ THORNGATE",,38.910933,-77.418297,,,,,,0
499,1882,"FRANKLIN FARM RD @ THORNGATE DR",,38.910780,-77.417883,,,,,,0
501,1884,"FRANKLIN FARM @ TRANQUILITY",,38.910518,-77.414255,,,,,,0
508,1891,"FORT HUNT RD @ ADMIRAL DR",,38.749990,-77.057330,,,,,,0
509,1892,"FORT HUNT RD @ ALEXANDRIA AVE",,38.747120,-77.058110,,,,,,0
510,1893,"FORT HUNT RD @ MARTHA WASHINGTON LI",,38.773160,-77.062540,,,,,,0
511,1894,"FORT HUNT RD @ ELKIN ST",,38.722290,-77.060630,,,,,,0
512,1897,"FORT HUNT RD @ FORT HUNT CT",,38.761940,-77.059530,,,,,,0
513,1898,"FORT HUNT RD @ GAHANT RD",,38.744000,-77.057330,,,,,,0
514,1900,"FORT HUNT RD @ HUNTING COVE PL",,38.785195,-77.061248,,,,,,0
515,1902,"FORT HUNT RD @ LAFAYETTE DR",,38.740590,-77.054850,,,,,,0
516,1903,"FORT HUNT RD @ MARINE DR",,38.758550,-77.058450,,,,,,0
517,1904,"7400 FORT HUNT RD",,38.756920,-77.057660,,,,,,0
518,1905,"FORT HUNT RD @ MASON HILL DR",,38.756740,-77.057420,,,,,,0
519,1906,"FORT HUNT RD @ OAKBROOKE AVE",,38.735280,-77.054910,,,,,,0
520,1908,"FORT HUNT RD @ PAUL SPRING RD",,38.760040,-77.059310,,,,,,0
521,1909,"FORT HUNT RD @ PAUL SPRING RD",,38.760120,-77.059210,,,,,,0
522,1910,"FORT HUNT RD @ PLYMOUTH RD",,38.725250,-77.059220,,,,,,0
523,1911,"FORT HUNT RD @ PAUL SPRING PKWY",,38.748450,-77.057610,,,,,,0
524,1913,"FLINT HILL RD @ RAMBLING RD",,38.892516,-77.280762,,,,,,0
525,1916,"FLINT HILL RD @ SUNRISE RD",,38.895579,-77.283284,,,,,,0
526,1918,"FORT HUNT RD @ OLDE TOWNE RD",,38.779230,-77.062890,,,,,,0
527,1919,"FORT HUNT RD @ SWAN TE",,38.779130,-77.063080,,,,,,0
528,1921,"FLINT HILL RD @ VALE RD",,38.897815,-77.284987,,,,,,0
529,1922,"FORT HUNT RD @ WAYNEWOOD BLVD",,38.726590,-77.058480,,,,,,0
530,1923,"FORT HUNT RD @ WAKE FOREST DR",,38.768170,-77.059860,,,,,,0
531,1924,"FORT HUNT RD @ MARTHA WASHINGTON LI",,38.773380,-77.062340,,,,,,0
532,1925,"FORT HUNT RD @ WESTGROVE BLVD",,38.764000,-77.059770,,,,,,0
533,1927,"FLORIDA AVE @ ALABAMA DR",,38.964036,-77.391656,,,,,,0
534,1928,"FLORIDA AVE @ CENTER ST",,38.965057,-77.389849,,,,,,0
535,1929,"FLORIDA AVE @ ALABAMA DR",,38.963966,-77.391892,,,,,,0
536,1930,"FAIR LAKES SHOPPING CTR",,38.858390,-77.392910,,,,,,0
537,1932,"FAIR LAKES PKWY @ FAIR LAKES SHOPPI",,38.860538,-77.389883,,,,,,0
538,1933,"FAIR LAKES PKWY @ FAIR LAKES CIR",,38.860343,-77.378026,,,,,,0
539,1934,"FAIR LAKES PKWY @ FAIR KNOLL DR",,38.861960,-77.387300,,,,,,0
540,1935,"FAIR LAKES PKWY @ SHOPPES LN",,38.861790,-77.387040,,,,,,0
541,1936,"FAIR LAKES BLVD @ GREAT HERON DR",,38.856005,-77.401302,,,,,,0
542,1938,"FAIR LAKES PKWY @ LEGATO RD",,38.862200,-77.364180,,,,,,1
543,1939,"FAIR LAKES PKWY @ LEGATO RD",,38.861890,-77.364380,,,,,,1
544,1940,"FAIR LAKES PKWY @ OAK CREEK LA",,38.859913,-77.375165,,,,,,0
545,1941,"FAIR LAKES PKWY @ MARKET COMMONS DR",,38.859582,-77.375085,,,,,,0
546,1942,"FAIR LAKES PROMENADE",,38.860415,-77.368325,,,,,,0
547,1943,"FAIR LAKES PKWY @ WEST OX RD",,38.859212,-77.369839,,,,,,1
548,1944,"FAIR LAKES PROMENADE DR",,38.860227,-77.368093,,,,,,0
549,1946,"FAIR LAKES CIR @ ROGER STOVER DR",,38.858956,-77.379457,,,,,,0
550,1947,"12500 FAIR LAKES CIR",,38.858428,-77.381088,,,,,,0
551,1948,"12750 FAIR LAKES CIR",,38.858512,-77.386008,,,,,,0
552,1949,"FAIR LAKES SHOPPING CTR",,38.858971,-77.392252,,,,,,0
553,1950,"FAIR LAKES BLVD @ SEDGEHURST DR",,38.856749,-77.397530,,,,,,0
554,1951,"FAIR LAKES BLVD @ SEDGEHURST DR",,38.856585,-77.397306,,,,,,0
555,1952,"FAIR LAKES CIR @ SHOPPES LA",,38.859504,-77.387868,,,,,,0
556,1953,"FAIR LAKES CIR @ SHOPPES LA",,38.859781,-77.387752,,,,,,0
557,1954,"12777 FAIR LAKES CIR",,38.858119,-77.385672,,,,,,0
558,1955,"FAIR LAKES CIR @ ARGON PLAZA",,38.858107,-77.381542,,,,,,1
559,1956,"FAIR LAKES PKWY @ WEST OX RD",,38.859580,-77.372270,,,,,,1
560,1959,"SUNRISE VALLEY @ WOOD OAK DR E",,38.951710,-77.400760,,,,,,0
561,1963,"FOX MILL RD @ JOHN MILTON DR",,38.928881,-77.375328,,,,,,0
562,1970,"FOLLIN LA @ VEGA LA",,38.903974,-77.246299,,,,,,0
564,1972,"FORDSON RD @ BEECHCRAFT DR",,38.753852,-77.086041,,,,,,0
565,1973,"FOUNTAIN DR @ BOWMAN TOWNE DR",,38.961890,-77.356820,,,,,,0
566,1974,"FOUNTAIN DR @ BOWMAN TOWNE DR S",,38.961850,-77.356640,,,,,,0
567,1975,"FORDSON RD @ BELVEDERE DR S",,38.744580,-77.080540,,,,,,0
568,1976,"FOLLIN LA @ ECHOLS ST",,38.906519,-77.249655,,,,,,0
569,1977,"FOLLIN LA @ ECHOLS ST",,38.906341,-77.249220,,,,,,0
570,1978,"FOLLIN LN @VEGA LN",,38.903668,-77.245667,,,,,,0
571,1980,"FORDSON RD @ JOSEPH MAKELL CT",,38.746985,-77.081464,,,,,,0
572,1984,"FORDSON RD @ RICHMOND HWY",,38.748010,-77.082040,,,,,,0
573,1991,"FOUNTAIN DR @ BARON CAMERON AVE",,38.965500,-77.356080,,,,,,0
574,1994,"FRYING PAN RD @ COPPERMINE RD",,38.942800,-77.405260,,,,,,0
576,1996,"FRYING PAN RD @ GREG ROY LA",,38.945980,-77.395990,,,,,,0
578,1998,"FRYING PAN RD @ FIELDCREEK DR",,38.943440,-77.402160,,,,,,0
579,1999,"FRYING PAN RD @ FOX MILL RD",,38.945160,-77.398560,,,,,,0
580,2000,"FRYING PAN RD @ FOX MILL RD",,38.944620,-77.399110,,,,,,0
581,2009,"FRYING PAN RD @ SIMPKINS FARM DR",,38.943862,-77.401697,,,,,,0
582,2010,"FAIRFAX COUNTY PKWY @ WHITLERS CREE",,38.758510,-77.224690,,,,,,0
583,2013,"FAIR RIDGE DR @ APPLE ORCHARD CT",,38.868537,-77.370625,,,,,,0
584,2014,"FRANCONIA RD @ CANNON LA",,38.791650,-77.100330,,,,,,0
585,2015,"FRANCONIA RD @ CANNON LA",,38.791547,-77.100234,,,,,,0
586,2016,"FRANCONIA RD @ RIDGE VIEW DR",,38.791224,-77.105968,,,,,,0
587,2017,"FRANCONIA RD @ CLERMONT DR",,38.790020,-77.108983,,,,,,0
588,2018,"FRANCONIA RD @ CLERMONT DR",,38.790140,-77.108300,,,,,,0
589,2019,"FRANCONIA RD @ FRONTIER DR",,38.777678,-77.173060,,,,,,0
590,2020,"FRANCONIA RD @ CRAFT RD",,38.788958,-77.113775,,,,,,0
591,2021,"FRANCONIA RD @ CRAFT RD",,38.788710,-77.113280,,,,,,0
592,2022,"FRONTIER DR @ DEEPFORD ST",,38.783960,-77.171600,,,,,,0
593,2023,"FLAT ROCK RD @ DEER CAP CT",,38.774440,-77.151100,,,,,,0
594,2024,"FRANCONIA RD @ EM ST",,38.783170,-77.140200,,,,,,0
595,2025,"FRANCONIA RD @ FRANCONIA FOREST LA",,38.781193,-77.151587,,,,,,0
596,2026,"FRANCONIA RD @ ROSO ST",,38.779690,-77.157330,,,,,,0
597,2029,"FLAT ROCK RD @ FLAT ROCK CT",,38.774440,-77.152360,,,,,,0
598,2031,"FLEET DR @ FLAT ROCK RD",,38.773520,-77.154230,,,,,,0
599,2032,"FRYE RD @ GAGE RD",,38.733640,-77.114270,,,,,,0
600,2033,"FRYE RD @ GAGE RD",,38.733400,-77.113980,,,,,,0
601,2034,"FRANCONIA RD @ GROVEDALE DR",,38.780980,-77.151230,,,,,,0
602,2035,"FRANCONIA RD @ GUM ST",,38.784190,-77.129480,,,,,,0
603,2036,"FRANCONIA RD @ GUM ST",,38.783980,-77.129080,,,,,,0
604,2038,"FRANCONIA RD @ INWOOD DR",,38.778700,-77.162930,,,,,,0
605,2039,"FLAT ROCK RD @ INDIAN TRAIL CT",,38.774040,-77.154050,,,,,,0
606,2040,"FRANCONIA RD @ JANE WAY",,38.786950,-77.120350,,,,,,0
607,2041,"FRYE RD @ KIDD ST",,38.735560,-77.114940,,,,,,0
609,2043,"FRANCONIA RD @ LA VISTA DR",,38.788548,-77.118010,,,,,,0
610,2044,"FRANCONIA RD @ LA VISTA DR",,38.788410,-77.117760,,,,,,0
611,2045,"FRANCONIA RD @ PEVERILL DR",,38.789317,-77.110760,,,,,,0
612,2046,"FRANCONIA RD @ PEVERILL DR",,38.789250,-77.110520,,,,,,0
613,2047,"FRANCONIA RD @ RIDGE VIEW DR",,38.791097,-77.105687,,,,,,0
614,2048,"FRANCONIA RD @ SABLE DR",,38.791630,-77.096870,,,,,,0
615,2049,"FRANCONIA RD @ SABLE DR",,38.791442,-77.096836,,,,,,0
616,2050,"FRANCONIA RD @ SAINT JOHN DR",,38.783280,-77.141110,,,,,,0
617,2053,"FRANCONIA RD @ SOUTH VAN DORN ST",,38.783973,-77.137656,,,,,,0
618,2054,"FRANCONIA RD @ VILLA ST",,38.783520,-77.138450,,,,,,0
619,2055,"FRANCONIA RD @ VALLEY VIEW DR",,38.781560,-77.148190,,,,,,0
620,2056,"FRANCONIA RD @ WILLOWFIELD WAY",,38.779722,-77.159253,,,,,,0
621,2057,"FRANCONIA RD @ ZEKAN LA",,38.779260,-77.160000,,,,,,0
622,2058,"FRANCONIA-SPRINGFIELD @ BONNIEMILL",,38.764540,-77.196440,,,,,,0
623,2059,"F-S PKWY @SPRING VILLAGE DR",,38.764870,-77.195880,,,,,,0
624,2060,"FRONTIER DR @ BUCKSKIN ST",,38.778870,-77.171710,,,,,,0
625,2061,"FRONTIER DR @ BUCKSKIN ST",,38.778950,-77.171880,,,,,,0
626,2062,"LEWIS HIGH SCHOOL",,38.781620,-77.171820,,,,,,0
627,2063,"LEWIS HIGH SCHOOL",,38.781310,-77.171670,,,,,,0
628,2064,"FRONTIER DR @ FRANCONIA RD",,38.776110,-77.171750,,,,,,0
629,2065,"FRONTIER DR @ FRANCONIA RD",,38.776015,-77.171386,,,,,,0
630,2066,"FRONTIER DR @ SPRING MALL RD",,38.772510,-77.171750,,,,,,0
631,2067,"FULLERTON RD @ BACKLICK RD",,38.745280,-77.189240,,,,,,0
632,2068,"FULLERTON RD @ BACKLICK RD",,38.745314,-77.189821,,,,,,0
634,2070,"GALLOWS RD @ ANDERSON DR",,38.861490,-77.227520,,,,,,0
635,2071,"GALLOWS RD @ ARLINGTON BLVD",,38.864310,-77.227990,,,,,,0
636,2072,"GALLOWS RD @ ASTON ST",,38.851350,-77.214190,,,,,,0
637,2073,"GALLOWS RD @ BRIGHT MEADOWS LA",,38.890970,-77.225570,,,,,,0
638,2074,"GALLOWS RD @ BOONE BLVD",,38.913550,-77.227849,,,,,,0
639,2075,"GALLOWS RD @ BOONE BLVD",,38.913740,-77.228060,,,,,,0
640,2076,"GALLOWS RD @ MERRY OAKS LA",,38.907199,-77.221833,,,,,,0
641,2078,"GALLOWS RD @ COTTAGE ST",,38.886980,-77.226990,,,,,,0
642,2079,"GALLOWS RD @ COTTAGE ST",,38.886970,-77.227260,,,,,,0
643,2082,"GALLOWS RD @ DOLCE DR",,38.846700,-77.203650,,,,,,0
644,2083,"GALLOWS RD @ DOLCE DR",,38.846860,-77.203610,,,,,,0
645,2087,"GALLOWS RD @ RAILROAD ST",,38.898360,-77.224250,,,,,,0
646,2088,"GALLOWS RD @ ELECTRIC AVE",,38.898270,-77.224540,,,,,,0
647,2089,"GALLOWS RD @ ELM PL",,38.895810,-77.225140,,,,,,0
648,2090,"GALLOWS RD @ ELM PL",,38.895940,-77.224850,,,,,,0
649,2091,"GALLOWS RD @ EXECUTIVE AVE",,38.849850,-77.210270,,,,,,0
650,2092,"GALLOWS RD @ GATEHOUSE RD",,38.869607,-77.227064,,,,,,0
651,2093,"GALLOWS RD @ GATEHOUSE RD",,38.868490,-77.227670,,,,,,0
654,2096,"GALLOWS RD @ GALLOWS BRANCH RD",,38.908885,-77.222792,,,,,,0
655,2097,"GALLOWS RD @ HEMLOCK DR",,38.851680,-77.214730,,,,,,0
656,2098,"GALLOWS RD @ HOLMES RUN DR",,38.852820,-77.217860,,,,,,0
657,2099,"GALLOWS RD @ ILIFF DR",,38.892000,-77.224860,,,,,,0
658,2100,"GALLOWS RD @ ROUTE 29",,38.873703,-77.227070,,,,,,0
659,2101,"GALLOWS RD @ ROUTE 29",,38.873690,-77.226790,,,,,,0
660,2103,"GALLOWS RD @ MADRON LA",,38.904950,-77.222472,,,,,,0
661,2104,"GALLOWS RD @ MADRON LA",,38.904390,-77.222890,,,,,,0
662,2105,"GALLOWS RD @ MADRILLON RD",,38.911112,-77.225426,,,,,,0
664,2107,"GALLOWS RD @ MERRY OAKS LA",,38.908070,-77.222580,,,,,,0
665,2108,"GALLOWS RD @ OAK ST",,38.900200,-77.224040,,,,,,0
666,2109,"GALLOWS RD @ OAK ST",,38.900282,-77.223719,,,,,,0
667,2111,"GALLOWS RD @ PROVIDENCE FOREST DR",,38.877210,-77.227100,,,,,,0
668,2112,"GALLOWS RD @ PRESCOTT DR",,38.878730,-77.227540,,,,,,0
669,2113,"GALLOWS RD @ PRESCOTT DR",,38.878240,-77.227680,,,,,,0
670,2114,"GALLOWS RD @ STRAWBERRY LA",,38.871340,-77.227303,,,,,,0
671,2115,"GALLOWS RD @ THOR DR",,38.848690,-77.208070,,,,,,0
672,2116,"GALLOWS RD @ THOR DR",,38.848700,-77.208560,,,,,,0
673,2117,"GALLOWS RD @ TOWNSEND ST",,38.860752,-77.226520,,,,,,0
674,2118,"GALLOWS RD @ TOWNSEND ST",,38.859760,-77.226470,,,,,,0
675,2119,"GALLOWS RD @ WOODBURN RD",,38.857470,-77.225870,,,,,,0
676,2120,"GALLOWS RD @ TRAMMELL RD",,38.847960,-77.206280,,,,,,0
677,2121,"GALLOWS RD @ WHEATWHEEL LA",,38.852810,-77.218230,,,,,,0
678,2122,"GALLOWS RD @ WOLFTRAP DR",,38.902130,-77.223225,,,,,,0
680,2124,"GALLOWS RD @ WOLFTRAP RD",,38.901640,-77.223610,,,,,,0
681,2125,"GALLOWS @ WILLOW OAKS CORPORATE DR",,38.863610,-77.227433,,,,,,0
682,2126,"GALLOWS RD @ WOODBURN RD",,38.858070,-77.225610,,,,,,0
684,2128,"GOVT CTR PKWY @ FORUM DR E",,38.851284,-77.355384,,,,,,0
685,2129,"GOVT CTR PKWY @ FORUM DR W",,38.852186,-77.357546,,,,,,0
686,2130,"GOVT CTR PKWY @ FORUM DR W",,38.851938,-77.357641,,,,,,0
687,2131,"GOVT CTR PKWY @ FORUM DR E",,38.851158,-77.355723,,,,,,0
688,2133,"GOVT CENTER PKWY @ MONUMENT WAY",,38.856578,-77.353546,,,,,,0
689,2134,"GOVT CTR PKWY @OAKDALE CRESCENT CT",,38.851608,-77.351486,,,,,,0
690,2135,"FAIRFAX COUNTY GOVT CENTER - MAIN BUILDING",,38.853440,-77.358247,,,,,,0
691,2137,"GOVERNMENT CENTER PKWY @ RUNABOUT L",,38.851428,-77.352320,,,,,,0
692,2141,"GUNSTON HILL LA @ GROOM COTTAGE DR",,38.697528,-77.220058,,,,,,0
693,2142,"GLADE DR @ ACTON DR",,38.925971,-77.334420,,,,,,0
694,2143,"GLADE DR @ ANSDEL CT",,38.931008,-77.357283,,,,,,0
695,2145,"GLADE DR @ BRETON CT",,38.934533,-77.361396,,,,,,0
696,2146,"GLADE DR @ CHARTERHOUSE CIR",,38.931439,-77.357489,,,,,,0
697,2147,"GLADE DR @ CROWS NEST LA",,38.925707,-77.339774,,,,,,0
698,2148,"GLADE DR @ COCQUINA DR",,38.946960,-77.374320,,,,,,0
699,2149,"GLADE DR @ COCQUINA DR",,38.946813,-77.374554,,,,,,0
700,2150,"GLADE DR @ COMPASS POINT LA",,38.926130,-77.333979,,,,,,0
701,2151,"GLADE DR @ DOSINIA CT",,38.941640,-77.368590,,,,,,0
702,2152,"GLADE DR @ FREETOWN CT",,38.935880,-77.367770,,,,,,0
703,2153,"GLADE DR @ FREETOWN DR",,38.935920,-77.367960,,,,,,0
704,2154,"GLADE DRIVE @ GREEN RANGE DRIVE",,38.937000,-77.367460,,,,,,0
705,2155,"GLADE DR @ GREEN RANGE DR S",,38.937171,-77.367539,,,,,,0
706,2156,"GLADE DR @ LAUREL GLADE CT",,38.941630,-77.368070,,,,,,0
707,2157,"GLADE DR @ MARGINELLA DR",,38.944840,-77.375100,,,,,,0
708,2158,"GLADE DR @ MARGINELLA DR",,38.944540,-77.374790,,,,,,0
709,2159,"GLADE DR @ MIDDLE CREEK LA",,38.929693,-77.353299,,,,,,0
710,2160,"GLADE DR @ GREEN RANGE DR N",,38.939370,-77.366390,,,,,,0
711,2161,"GLADE DR @ MILLRACE LA",,38.939450,-77.366180,,,,,,0
712,2162,"GLADE DR @ OLD TRAIL DR",,38.926765,-77.348528,,,,,,0
